"id","route","direction","priority","name","index","fraction","next_fraction"
2597,"H5",1,8,"вул. Театральна",126,0.390482149328968,0.405479754869887
2598,"H5",1,9,"Телецентр",21,0.405479754869887,0.439893803161774
2599,"H5",1,10,"пл. Перемоги",75,0.439893803161774,0.487581991607755
2600,"H5",1,11,"вул. Ольжича",62,0.487581991607755,0.535746668570886
2601,"H5",1,12,"вул. Лесі Українки",64,0.535746668570886,0.549040484799152
2602,"H5",1,13,"вул. Домбровського",65,0.549040484799152,0.570885488728222
2603,"H5",1,14,"вул. Миколи Сціборського",67,0.570885488728222,0.597038599157096
2604,"H5",1,15,"вул. Перемоги",69,0.597038599157096,0.654097651746381
2605,"H5",1,16,"пр. Миру",78,0.654097651746381,0.687335914885114
2606,"H5",1,17,"ринок ""Хмільники""",81,0.687335914885114,0.713177508609299
2607,"H5",1,18,"Панчішна фабрика",83,0.713177508609299,0.81540798895146
2608,"H5",1,19,"вул. Героїв Десантників",84,0.81540798895146,0.853032764950877
2609,"H5",1,20,"вул. Романа Шухевича",87,0.853032764950877,0.874003293718497
2610,"H5",1,21,"вул. Миру",88,0.874003293718497,0.894306996994377
2611,"H5",1,22,"Житичі",89,0.894306996994377,0.932024227342633
2612,"H5",1,23,"вул. Офіцерська",91,0.932024227342633,0.983258402941195
2616,"H7",0,1,"Михайлівський собор",15,0.0315029425078666,0.0660758560323499
2617,"H7",0,2,"Укртелеком",33006,0.0660758560323499,0.11012426447468
2618,"H7",0,3,"вул. Небесної сотні",14,0.11012426447468,0.179139117069308
2619,"H7",0,4,"вул. Князів Острозьких",9,0.179139117069308,0.238630010560155
2620,"H7",0,5,"майдан Згоди",4,0.238630010560155,0.275694016774941
2621,"H7",0,6,"ТЦ ""Глобал""",6,0.275694016774941,0.331724106590224
2622,"H7",0,7,"Автовокзал",417,0.331724106590224,0.413662988811563
2623,"H7",0,8,"вул. Нобелівська",239,0.413662988811563,0.447137563317636
2624,"H7",0,9,"вул. Сергія Параджанова",162,0.447137563317636,0.481783165279181
2625,"H7",0,10,"на вимогу",165,0.481783165279181,0.518400305081243
2626,"H7",0,11,"Тарний комбінат",166,0.518400305081243,0.560055798107798
2627,"H7",0,12,"вул. Кооперативна",169,0.560055798107798,0.607466726310748
2628,"H7",0,13,"вул. Металістів",170,0.607466726310748,0.642570953531586
2629,"H7",0,14,"ЗОК",180,0.642570953531586,0.685415035571245
2630,"H7",0,15,"завод ""Вібросепаратор""",185,0.685415035571245,0.761261811489755
2631,"H7",0,16,"вул. Корольова",177,0.761261811489755,0.804917255257681
2632,"H7",0,17,"""Домобудівник""",174,0.804917255257681,0.859405546448859
2633,"H7",0,18,"вул. Промислова",172,0.859405546448859,0.879282377296555
2634,"H7",0,19,"ПАТ ""Хімволокно""",411,0.879282377296555,0.920680005091486
2635,"H7",0,20,"Завод ізоляційних матеріалів",413,0.920680005091486,0.954581921136043
2636,"H7",0,21,"Прикордонна частина",415,0.954581921136043,0.997502100803898
2637,"H7",0,22,"Біомедскло",416,0.997502100803898,1
2640,"H7",1,2,"Завод ізоляційних матеріалів",412,0.0751126338247281,0.119037184442222
2642,"H7",1,4,"вул. Промислова",173,0.128151669842818,0.176096591175507
2643,"H7",1,5,"""Домобудівник""",175,0.176096591175507,0.236067404852085
2644,"H7",1,6,"вул. Сергія Параджанова",178,0.236067404852085,0.318731116352018
2645,"H7",1,7,"завод ""Вібросепаратор""",184,0.318731116352018,0.360359542020977
2646,"H7",1,8,"ЗОК",179,0.360359542020977,0.391519822710375
2647,"H7",1,9,"вул. Металістів",171,0.391519822710375,0.428491773079786
2648,"H7",1,10,"вул. Кооперативна",168,0.428491773079786,0.463733403602317
2649,"H7",1,11,"Тарний комбінат",167,0.463733403602317,0.504510665617402
2650,"H7",1,12,"на вимогу",164,0.504510665617402,0.536511924780391
2651,"H7",1,13,"вул. Новогоголівська",163,0.536511924780391,0.57563836788593
2652,"H7",1,14,"ш. Київське",240,0.57563836788593,0.669091453125604
2653,"H7",1,15,"Автовокзал",1,0.669091453125604,0.727588945792933
2654,"H7",1,16,"ТЦ ""Глобал""",7,0.727588945792933,0.761463088204327
2655,"H7",1,17,"майдан Згоди",5,0.761463088204327,0.827106708490733
2656,"H7",1,18,"вул. Князів Острозьких",8,0.827106708490733,0.845621902629056
2657,"H7",1,19,"вул. Хлібна",11,0.845621902629056,0.894466482988119
2658,"H7",1,20,"вул. Небесної сотні",13,0.894466482988119,0.941741518477464
2659,"H7",1,21,"Кінотеатр ""Україна""",16,0.941741518477464,0.989760540763994
2660,"H7",1,22,"пл. Перемоги",73,0.989760540763994,1
2661,"H7",1,23,"пл. Перемоги",74,1,1
