"route","stop_id","direction","date","transactions","geometry"
"2",915,1,2018-08-08,218,"{""type"":""LineString"",""coordinates"":[[28.657880830978,50.2564895200678],[28.65779,50.25646],[28.657299,50.256306],[28.65717,50.25646],[28.656989,50.256675],[28.6569,50.25678],[28.65676,50.25696],[28.65656,50.2572],[28.65631,50.25751],[28.65582,50.258097],[28.65507,50.2591],[28.65439,50.26],[28.65413,50.26036],[28.653848,50.260721],[28.65374,50.2608],[28.65367,50.26084],[28.65359,50.26088],[28.65343,50.26095],[28.6533219458824,50.2609954964706]]}"
"10",121,1,2018-08-09,21,"{""type"":""LineString"",""coordinates"":[[28.7211192697648,50.260319577983],[28.721067,50.260356],[28.7204,50.26082],[28.7191,50.26172],[28.718826,50.261913],[28.71866,50.26203],[28.7182649709287,50.2623116324908]]}"
"1",446,0,2018-08-10,143,"{""type"":""LineString"",""coordinates"":[[28.668465963807,50.2577904256766],[28.66782,50.25752],[28.6674,50.25739],[28.66676,50.25727],[28.66596,50.25713],[28.665457,50.257045],[28.664213,50.256837],[28.6638,50.25676],[28.663348,50.256652],[28.66334,50.25665],[28.6633272941177,50.2566468235294]]}"
"12",172,1,2018-08-06,1,"{""type"":""Point"",""coordinates"":[28.657647,50.296175]}"
"4",1541,1,2018-08-10,11,"{""type"":""LineString"",""coordinates"":[[28.6556871437232,50.2898501199096],[28.65577,50.29005],[28.65582,50.29018],[28.65586,50.2903],[28.655896,50.290417],[28.6559,50.29043],[28.65594,50.29059],[28.65595,50.29065],[28.65615,50.29147],[28.65619,50.29166],[28.65636,50.29246],[28.65642,50.29274],[28.65646,50.29293],[28.65654,50.29325],[28.656565,50.293336],[28.6565716104674,50.2933582111704]]}"
H2,2519,0,2018-08-08,8,"{""type"":""LineString"",""coordinates"":[[28.7010978831654,50.2652136417736],[28.701135,50.265187],[28.70205,50.26453],[28.70216,50.26444],[28.70227,50.26434],[28.70242,50.26417],[28.702531,50.264024],[28.702639,50.263834],[28.702772,50.263587],[28.702858,50.263289],[28.702879,50.263181],[28.702919,50.262891],[28.70294,50.262531],[28.702946,50.262314],[28.702954,50.261936],[28.702968,50.261398],[28.702983,50.260835],[28.702997,50.260282],[28.703011,50.259693],[28.70302,50.259278],[28.703021939522,50.2591936307936]]}"
"4",1530,1,2018-08-07,30,"{""type"":""LineString"",""coordinates"":[[28.6734783092513,50.2599452430946],[28.672789,50.259643],[28.672251,50.259407],[28.67133,50.25901],[28.67054,50.25868],[28.670063,50.258477],[28.66974,50.25834],[28.66954,50.25825],[28.669365,50.258168],[28.66916,50.25808],[28.668496,50.257803],[28.668465963807,50.2577904256766]]}"
"4",1533,1,2018-08-10,119,"{""type"":""LineString"",""coordinates"":[[28.6612174456739,50.2606703393796],[28.661178,50.260721],[28.66107,50.26086],[28.66044,50.26165],[28.6602,50.26195],[28.65984,50.2624],[28.65978,50.26248],[28.65974,50.26253],[28.65947,50.26287],[28.65872,50.26381],[28.65871,50.26383],[28.65862,50.26396],[28.65859,50.26403],[28.65857,50.26407],[28.65856,50.26411],[28.65855,50.26415],[28.65854,50.2642],[28.658473,50.264474],[28.65838,50.26485],[28.6583517307864,50.2650205575889]]}"
"7A",2001,0,2018-08-09,15,"{""type"":""LineString"",""coordinates"":[[28.7350411164011,50.2494160340532],[28.735032,50.249417],[28.73463,50.24946],[28.733395,50.249589],[28.73043,50.2499],[28.728595,50.250097],[28.7283791567988,50.2501196211215]]}"
"15A",201,1,2018-08-07,67,"{""type"":""LineString"",""coordinates"":[[28.7023023373929,50.2422469076247],[28.70235,50.2426],[28.7024,50.24302],[28.702466,50.243531],[28.7025,50.24379],[28.70254,50.24413],[28.70262,50.24475],[28.70271,50.24543],[28.70283,50.24632],[28.702875,50.246688],[28.70292,50.24706],[28.702989,50.247441],[28.703069,50.247765],[28.70307,50.24777],[28.7030703121387,50.2477720289017]]}"
H5,2609,1,2018-08-06,4,"{""type"":""LineString"",""coordinates"":[[28.6128355535419,50.2826607515981],[28.612801,50.282667],[28.612586,50.282706],[28.612048,50.282803],[28.610267,50.283123],[28.6098876274362,50.2831909747451]]}"
"53A",1572,0,2018-08-11,32,"{""type"":""LineString"",""coordinates"":[[28.7006713044818,50.2379850849938],[28.700674,50.237985],[28.70146,50.237963],[28.701747,50.237956],[28.70178,50.23821],[28.7019,50.23901],[28.70193,50.23927],[28.70198,50.23967],[28.7021,50.24067],[28.70218,50.24133],[28.702301,50.242237],[28.7023023373929,50.2422469076247]]}"
"4A",258,1,2018-08-10,15,"{""type"":""LineString"",""coordinates"":[[28.6553709634146,50.2851513292683],[28.65537,50.28516],[28.655369,50.285166],[28.65535,50.28536],[28.65534,50.28547],[28.65532,50.28557],[28.6553,50.28573],[28.65513,50.28638],[28.65508,50.28654],[28.65503,50.28672],[28.65499,50.28686],[28.65489,50.28717],[28.65484,50.28736],[28.654819,50.287434],[28.6548,50.28749],[28.65476,50.28762],[28.65474,50.2877],[28.65473,50.28776],[28.65473,50.28782],[28.65473,50.28786],[28.65473,50.28791],[28.65474,50.28796],[28.65475,50.28804],[28.65479,50.28816],[28.65483,50.28825],[28.65494,50.28849],[28.65523,50.28902],[28.655255,50.289063],[28.655428,50.289354],[28.65558,50.28963],[28.65563,50.28972],[28.65567,50.28981],[28.655673,50.289816],[28.6556871437232,50.2898501199096]]}"
"53",1617,0,2018-08-12,83,"{""type"":""LineString"",""coordinates"":[[28.6576181910888,50.2689437354948],[28.65762,50.268933],[28.65762,50.26893],[28.65766,50.26874],[28.65779,50.26807],[28.657901,50.267658],[28.65802,50.26688],[28.65808,50.26658],[28.65808,50.26652],[28.65818,50.266],[28.65829,50.26539],[28.65835,50.265031],[28.65838,50.26485],[28.6584695106016,50.2644881076754]]}"
"12",162,1,2018-08-07,184,"{""type"":""LineString"",""coordinates"":[[28.6612174456739,50.2606703393796],[28.661178,50.260721],[28.66107,50.26086],[28.66044,50.26165],[28.6602,50.26195],[28.65984,50.2624],[28.65978,50.26248],[28.65974,50.26253],[28.65947,50.26287],[28.65872,50.26381],[28.65871,50.26383],[28.65862,50.26396],[28.65859,50.26403],[28.65857,50.26407],[28.65856,50.26411],[28.65855,50.26415],[28.65854,50.2642],[28.658473,50.264474],[28.65838,50.26485],[28.6583517307864,50.2650205575889]]}"
"15A",208,1,2018-08-09,107,"{""type"":""LineString"",""coordinates"":[[28.6916000082842,50.267677865554],[28.69151,50.26764],[28.69117,50.26749],[28.69109,50.26746],[28.69068,50.26727],[28.6902,50.26708],[28.68942,50.26674],[28.68936,50.26671],[28.68926,50.26667],[28.688929,50.266525],[28.688885,50.26652],[28.688818,50.266513],[28.68842,50.26637],[28.68651,50.26555],[28.68642,50.26552],[28.68631,50.26548],[28.685605,50.265185],[28.685572440041,50.2651713902817]]}"
"2",896,0,2018-08-10,6,"{""type"":""LineString"",""coordinates"":[[28.6869624495515,50.2656506902796],[28.68736,50.26582],[28.6885,50.26631],[28.68868,50.26639],[28.68886,50.26647],[28.688929,50.266525],[28.68926,50.26667],[28.68936,50.26671],[28.68942,50.26674],[28.6902,50.26708],[28.69068,50.26727],[28.69109,50.26746],[28.69117,50.26749],[28.69151,50.26764],[28.691655,50.267701],[28.691905,50.267805],[28.69242,50.26802],[28.692615,50.268096],[28.69265,50.26811]]}"
"1",454,0,2018-08-08,136,"{""type"":""LineString"",""coordinates"":[[28.6884811422709,50.242786296467],[28.688524,50.242757],[28.68928,50.24224],[28.68994,50.24179],[28.69089,50.24114],[28.69159,50.24065],[28.69206,50.24035],[28.692102,50.240321],[28.6924775510225,50.2400650274125]]}"
H7,2616,0,2018-08-06,3,"{""type"":""LineString"",""coordinates"":[[28.6617577841103,50.2561932712961],[28.66199,50.25626],[28.66238,50.25637],[28.66279,50.2565],[28.66282,50.2565],[28.66287,50.25652],[28.66306,50.25658],[28.66334,50.25665],[28.663348,50.256652],[28.6638,50.25676],[28.664213,50.256837],[28.665457,50.257045],[28.6654796243112,50.2570488231937]]}"
H5,2591,1,2018-08-06,5,"{""type"":""LineString"",""coordinates"":[[28.6231065708146,50.2444204308455],[28.62462,50.24458],[28.62478,50.24459],[28.62532,50.24465],[28.626293,50.24475],[28.62698,50.24482],[28.62762,50.24489],[28.62942,50.24506],[28.62982,50.24511],[28.63,50.24512],[28.63011,50.24514],[28.631002,50.245229],[28.6310168179493,50.2452304866693]]}"
"3",1224,0,2018-08-06,125,"{""type"":""LineString"",""coordinates"":[[28.6704716477263,50.251354696381],[28.670511,50.251334],[28.670707,50.251232],[28.671301,50.25092],[28.67144,50.25085],[28.67159,50.25078],[28.67171,50.25073],[28.673158,50.250238],[28.67386,50.24999],[28.67391,50.24997],[28.674408,50.249797],[28.6747563105647,50.2496756471171]]}"
"8",2066,0,2018-08-08,53,"{""type"":""LineString"",""coordinates"":[[28.6590392009214,50.2568497736793],[28.659867,50.257119],[28.65993,50.25703],[28.66015,50.25673],[28.66027,50.25655],[28.66049,50.25622],[28.660711,50.255893],[28.66083,50.25559],[28.6609341073477,50.255347651748]]}"
"1",460,0,2018-08-07,130,"{""type"":""LineString"",""coordinates"":[[28.7032341908148,50.2513683131121],[28.703234,50.251373],[28.70323,50.25148],[28.703239,50.251954],[28.70323,50.252165],[28.703225,50.25229],[28.703204,50.252674],[28.7032,50.25311],[28.703101,50.255968],[28.70309,50.25627],[28.70308,50.25639],[28.7030740295011,50.2566765839479]]}"
"3",1221,0,2018-08-09,101,"{""type"":""LineString"",""coordinates"":[[28.6590392009214,50.2568497736793],[28.659867,50.257119],[28.65993,50.25703],[28.66015,50.25673],[28.66027,50.25655],[28.66049,50.25622],[28.660711,50.255893],[28.66083,50.25559],[28.6609341073477,50.255347651748]]}"
"53",1618,0,2018-08-12,69,"{""type"":""LineString"",""coordinates"":[[28.6584695106016,50.2644881076754],[28.658473,50.264474],[28.65854,50.2642],[28.65855,50.26415],[28.65856,50.26411],[28.65857,50.26407],[28.65859,50.26403],[28.65862,50.26396],[28.65871,50.26383],[28.65872,50.26381],[28.65947,50.26287],[28.65974,50.26253],[28.65978,50.26248],[28.65984,50.2624],[28.6602,50.26195],[28.66044,50.26165],[28.66107,50.26086],[28.661178,50.260721],[28.66128,50.26059],[28.66139,50.26044],[28.66165,50.26013],[28.66171,50.26005],[28.661773,50.259975],[28.661793,50.259952],[28.66194,50.25977],[28.662001,50.259692],[28.66201,50.25968],[28.66278,50.2587],[28.662878,50.258582],[28.663192,50.258206],[28.66324,50.25813],[28.66342,50.2579],[28.6636680322514,50.2575986932157]]}"
"7A",2047,1,2018-08-10,7,"{""type"":""LineString"",""coordinates"":[[28.7144871145051,50.2649511372883],[28.714515,50.264933],[28.714835,50.264726],[28.71509,50.26456],[28.715598,50.2642],[28.71631,50.2637],[28.716984,50.263224],[28.718235,50.262333],[28.71866,50.26203],[28.7187845734513,50.2619421982301]]}"
"53A",1559,0,2018-08-08,84,"{""type"":""LineString"",""coordinates"":[[28.6584695106016,50.2644881076754],[28.658473,50.264474],[28.65854,50.2642],[28.65855,50.26415],[28.65856,50.26411],[28.65857,50.26407],[28.65859,50.26403],[28.65862,50.26396],[28.65871,50.26383],[28.65872,50.26381],[28.65947,50.26287],[28.65974,50.26253],[28.65978,50.26248],[28.65984,50.2624],[28.6602,50.26195],[28.66044,50.26165],[28.66107,50.26086],[28.661178,50.260721],[28.66128,50.26059],[28.66139,50.26044],[28.66165,50.26013],[28.66171,50.26005],[28.661773,50.259975],[28.661793,50.259952],[28.66194,50.25977],[28.6619723197348,50.259728673126]]}"
H3,2507,0,2018-08-12,3,"{""type"":""LineString"",""coordinates"":[[28.668465963807,50.2577904256766],[28.66782,50.25752],[28.6674,50.25739],[28.66676,50.25727],[28.66596,50.25713],[28.665457,50.257045],[28.664213,50.256837],[28.6638,50.25676],[28.663348,50.256652],[28.66334,50.25665],[28.6633272941177,50.2566468235294]]}"
"2",923,1,2018-08-07,67,"{""type"":""LineString"",""coordinates"":[[28.632494116771,50.279128068638],[28.632461,50.279134],[28.63159,50.27929],[28.6315,50.2793],[28.631142,50.279363],[28.630768,50.279429],[28.6293,50.27968],[28.62924,50.27969],[28.62701,50.28009],[28.62526,50.28041],[28.62463,50.28052],[28.62413,50.28059],[28.62393,50.28062],[28.62384,50.28064],[28.62375,50.28065],[28.62277,50.28082],[28.62267,50.28083],[28.62256,50.28085],[28.6222,50.28092],[28.61993,50.28137],[28.61965,50.28141],[28.618349,50.281645],[28.6181202579186,50.2816861221719]]}"
"10",124,1,2018-08-09,54,"{""type"":""LineString"",""coordinates"":[[28.7116532415801,50.2669310599764],[28.711628,50.266949],[28.711425,50.267093],[28.7113,50.26718],[28.71094,50.26742],[28.710724,50.267571],[28.70936,50.26852],[28.70817,50.26938],[28.7079265910482,50.2695497575347]]}"
"4",1526,1,2018-08-10,59,"{""type"":""LineString"",""coordinates"":[[28.6916000082842,50.267677865554],[28.69151,50.26764],[28.69117,50.26749],[28.69109,50.26746],[28.69068,50.26727],[28.6902,50.26708],[28.68942,50.26674],[28.68936,50.26671],[28.68926,50.26667],[28.688929,50.266525],[28.688885,50.26652],[28.688818,50.266513],[28.68842,50.26637],[28.68651,50.26555],[28.68642,50.26552],[28.68631,50.26548],[28.685605,50.265185],[28.685572440041,50.2651713902817]]}"
"1",467,1,2018-08-07,114,"{""type"":""LineString"",""coordinates"":[[28.7010978831654,50.2652136417736],[28.701135,50.265187],[28.70205,50.26453],[28.70216,50.26444],[28.70227,50.26434],[28.70242,50.26417],[28.702531,50.264024],[28.702639,50.263834],[28.702772,50.263587],[28.702858,50.263289],[28.702879,50.263181],[28.702919,50.262891],[28.70294,50.262531],[28.702946,50.262314],[28.702954,50.261936],[28.702968,50.261398],[28.702983,50.260835],[28.702997,50.260282],[28.703011,50.259693],[28.70302,50.259278],[28.703021939522,50.2591936307936]]}"
"5A",1966,0,2018-08-12,5,"{""type"":""LineString"",""coordinates"":[[28.6319678159763,50.2453161816568],[28.63161,50.24529],[28.631002,50.245229],[28.63011,50.24514],[28.63,50.24512],[28.62982,50.24511],[28.62942,50.24506],[28.62762,50.24489],[28.62698,50.24482],[28.626293,50.24475],[28.6262832967371,50.2447490027479]]}"
"6",271,0,2018-08-06,9,"{""type"":""LineString"",""coordinates"":[[28.6576181910888,50.2689437354948],[28.65762,50.268933],[28.65762,50.26893],[28.65766,50.26874],[28.65779,50.26807],[28.657901,50.267658],[28.65802,50.26688],[28.65808,50.26658],[28.65808,50.26652],[28.65818,50.266],[28.65829,50.26539],[28.65835,50.265031],[28.65838,50.26485],[28.6584695106016,50.2644881076754]]}"
"10",102,0,2018-08-09,4,"{""type"":""LineString"",""coordinates"":[[28.7144871145051,50.2649511372883],[28.714515,50.264933],[28.714835,50.264726],[28.71509,50.26456],[28.715598,50.2642],[28.71631,50.2637],[28.716984,50.263224],[28.718235,50.262333],[28.71866,50.26203],[28.7187845734513,50.2619421982301]]}"
"53A",1561,0,2018-08-12,5,"{""type"":""LineString"",""coordinates"":[[28.6636680322514,50.2575986932157],[28.663704,50.257555],[28.66379,50.25745],[28.66406,50.25708],[28.664213,50.256837],[28.6638,50.25676],[28.663348,50.256652],[28.66334,50.25665],[28.6633272941177,50.2566468235294]]}"
"53A",1602,1,2018-08-06,0,"{""type"":""LineString"",""coordinates"":[[28.654168,50.306095],[28.654193,50.306079]]}"
H4,2548,0,2018-08-08,0,"{""type"":""LineString"",""coordinates"":[[28.6636680322514,50.2575986932157],[28.663704,50.257555],[28.66379,50.25745],[28.66406,50.25708],[28.664213,50.256837],[28.6638,50.25676],[28.663348,50.256652],[28.66334,50.25665],[28.6633272941177,50.2566468235294]]}"
H5,2602,1,2018-08-07,7,"{""type"":""LineString"",""coordinates"":[[28.6486318073022,50.2674327464503],[28.64863,50.267446],[28.64862,50.26752],[28.64853,50.26817],[28.64852,50.26826],[28.64851,50.26836],[28.64848,50.26855],[28.64844,50.26887],[28.64841,50.26907],[28.648385,50.269242],[28.64828,50.26998],[28.6482136719882,50.2705244836786]]}"
"53",1624,0,2018-08-10,55,"{""type"":""LineString"",""coordinates"":[[28.697675576498,50.2677333282008],[28.697704,50.267713],[28.69782,50.26763],[28.69818,50.26737],[28.6983,50.26729],[28.69888,50.26685],[28.69945,50.26642],[28.70005,50.26598],[28.70042,50.265704],[28.700522,50.265627],[28.7010978831654,50.2652136417736]]}"
"53A",1602,1,2018-08-10,0,"{""type"":""LineString"",""coordinates"":[[28.654168,50.306095],[28.654193,50.306079]]}"
"7A",2049,1,2018-08-07,2,"{""type"":""LineString"",""coordinates"":[[28.7219741893518,50.2597246343565],[28.722015,50.259696],[28.72208,50.25965],[28.7242,50.25814],[28.724895,50.257668],[28.72495,50.25763],[28.72556,50.25718],[28.72565,50.25712],[28.7257,50.25708],[28.7258335062187,50.2569718525044]]}"
"9",73,1,2018-08-07,7,"{""type"":""LineString"",""coordinates"":[[28.647297278127,50.2451409503774],[28.647295,50.245141],[28.64624,50.245164],[28.64598,50.24517],[28.64546,50.24517],[28.64441,50.2452],[28.643395,50.245224],[28.642866,50.245236],[28.64244,50.24524],[28.64223,50.24525],[28.6416,50.24527],[28.6410472577177,50.2452809355487]]}"
"7",2113,0,2018-08-06,1,"{""type"":""LineString"",""coordinates"":[[28.6449177542538,50.2678903729974],[28.644916,50.2679],[28.64489,50.26804],[28.644716,50.268995],[28.64462,50.26952],[28.644592,50.269699],[28.64418,50.26968],[28.64342,50.26963],[28.64286,50.2696],[28.642767,50.269595],[28.6427644621088,50.2695948632602]]}"
"2",895,0,2018-08-10,13,"{""type"":""LineString"",""coordinates"":[[28.6831939143799,50.264032706817],[28.68363,50.26422],[28.68381,50.26431],[28.68456,50.26464],[28.68632,50.26538],[28.68649,50.26545],[28.686935,50.265639],[28.6869624495515,50.2656506902796]]}"
"53",1633,1,2018-08-09,114,"{""type"":""LineString"",""coordinates"":[[28.6966519843663,50.2377897164609],[28.696637,50.237792],[28.69645,50.23782],[28.69626,50.23785],[28.69609,50.2379],[28.69596,50.23795],[28.69587,50.23799],[28.6958,50.23803],[28.695727,50.238057],[28.69551,50.238175],[28.69533,50.238285],[28.693827,50.239202],[28.69298,50.23973],[28.69272,50.2399],[28.692504,50.240047],[28.6921367376373,50.2402973231029]]}"
"8",2058,0,2018-08-09,3,"{""type"":""LineString"",""coordinates"":[[28.631407,50.270193],[28.630772,50.270297],[28.630385,50.270373],[28.630241,50.270518],[28.630142,50.270655],[28.630102,50.270932],[28.63009,50.27094],[28.63006,50.27096],[28.63,50.27098],[28.62989,50.27102],[28.62984,50.27103],[28.62981,50.27103],[28.62974,50.27103],[28.62971,50.27103],[28.62968,50.27102],[28.62966,50.27102],[28.62959,50.27099],[28.629506,50.270966],[28.629466,50.270917],[28.62944,50.27086],[28.62945,50.2708],[28.62947,50.27074],[28.6295,50.27068],[28.62957,50.27061],[28.63004,50.27031],[28.63016,50.27024],[28.63026,50.27021],[28.63039,50.27016],[28.63046,50.27014],[28.63069,50.27008],[28.63093,50.27004],[28.63143,50.26995],[28.63231,50.26981],[28.63308,50.26968],[28.6336632670451,50.2695883158825]]}"
"53A",1572,0,2018-08-08,51,"{""type"":""LineString"",""coordinates"":[[28.7006713044818,50.2379850849938],[28.700674,50.237985],[28.70146,50.237963],[28.701747,50.237956],[28.70178,50.23821],[28.7019,50.23901],[28.70193,50.23927],[28.70198,50.23967],[28.7021,50.24067],[28.70218,50.24133],[28.702301,50.242237],[28.7023023373929,50.2422469076247]]}"
"4A",230,0,2018-08-06,88,"{""type"":""LineString"",""coordinates"":[[28.6559399728176,50.2815426461056],[28.655944,50.281521],[28.65597,50.28138],[28.656007,50.281215],[28.65609,50.28085],[28.6561,50.28078],[28.65612,50.28065],[28.65615,50.28049],[28.6562,50.28027],[28.65622,50.28015],[28.65625,50.28003],[28.65627,50.27993],[28.65629,50.27986],[28.65631,50.27976],[28.65635,50.27962],[28.65642,50.27936],[28.65649,50.27916],[28.656581,50.278896],[28.6566,50.27884],[28.65668,50.2786],[28.65674,50.27844],[28.656799617128,50.2782707925632]]}"
"3",1238,0,2018-08-06,69,"{""type"":""LineString"",""coordinates"":[[28.6968065695707,50.2690823487797],[28.696783,50.2691]]}"
"53",1603,0,2018-08-07,1,"{""type"":""LineString"",""coordinates"":[[28.654193,50.306079],[28.65471,50.30577],[28.65538,50.30533],[28.656571,50.304592],[28.65701,50.30432],[28.6570601169811,50.304285709434]]}"
