"i","n","d","x","y","tk","route"
5,"майдан Згоди",0,28.682086,50.263723,"bus","177"
10,"вул. Івана Мазепи",0,28.680287,50.262919,"bus","177"
8,"вул. Князів Острозьких",0,28.675346,50.260837,"bus","177"
11,"вул. Хлібна",0,28.67346,50.259987,"bus","177"
5594,"вул. Київська",0,28.672164,50.25976,"bus","177"
159,"вул. Небесної сотні",0,28.668792,50.262363,"bus","177"
32996,"вул. Небесної сотні",0,28.665929,50.26146,"bus","177"
5758,"вул. Покровська",0,28.661112,50.25988,"bus","177"
32997,"вул. Михайла Грушевського",0,28.657565,50.258783,"bus","177"
77,"пл. Перемоги",0,28.657405,50.255962,"bus","177"
207,"вул. Леха Качинського",0,28.657996,50.253364,"bus","177"
129,"Монумент Слави",0,28.647299,50.24522,"bus","177"
131,"Торгівельно-економічний коледж",0,28.641049,50.245369,"bus","177"
133,"Державний технологiчний університет",0,28.6359,50.245411,"bus","177"
135,"завод ""Агромаш""",0,28.63196,50.245423,"bus","177"
138,"спорткомплекс ""Динамо""",0,28.626276,50.24482,"bus","177"
139,"вул. Чумацький шлях",0,28.621372,50.24427,"bus","177"
33105,"с. Тетерівка (вул. Партизанська)",0,28.585935,50.23764,"bus","177"
33103,"с. Тетерівка (вул. Шевченко)",0,28.581249,50.237077,"bus","177"
33101,"с. Тетерівка (вул. Шкільна)",0,28.569718,50.236763,"bus","177"
33099,"с. Тетерівка",0,28.549519,50.230274,"bus","177"
33097,"на вимогу",0,28.53938,50.227814,"bus","177"
33095,"с. Перлявка",0,28.51016,50.215568,"bus","177"
33093,"с. Корчак",0,28.478172,50.211134,"bus","177"
33090,"на вимогу",0,28.432647,50.207188,"bus","177"
33089,"с. Дениші",0,28.408013,50.208662,"bus","177"
33084,"Дачна",0,28.3348,50.207612,"bus","177"
33082,"с. Рудня Пошта",0,28.290793,50.204233,"bus","177"
33080,"вул. Соснова",0,28.267259,50.19409,"bus","177"
33079,"вул. Іванова",0,28.272803,50.190032,"bus","177"
33077,"с. Висока піч (Будинок культури)",0,28.285047,50.190413,"bus","177"
33077,"с. Висока піч (Будинок культури)",1,28.285047,50.190413,"bus","177"
33078,"Пам’ятник",1,28.271164,50.19058,"bus","177"
33081,"вул. Кантемирівська",1,28.267538,50.194969,"bus","177"
33083,"с. Рудня Пошта",1,28.292091,50.204088,"bus","177"
33085,"Дачна",1,28.33583,50.207454,"bus","177"
33087,"с. Буки",1,28.355198,50.209321,"bus","177"
33088,"с. Дениші",1,28.408703,50.208552,"bus","177"
33091,"на вимогу",1,28.433025,50.20697,"bus","177"
33092,"с. Корчак",1,28.479567,50.210987,"bus","177"
33094,"с. Перлявка",1,28.511332,50.215532,"bus","177"
33096,"на вимогу",1,28.539546,50.227653,"bus","177"
33098,"с. Тетерівка",1,28.551772,50.230506,"bus","177"
33100,"с. Тетерівка (вул. Шкільна)",1,28.570609,50.236753,"bus","177"
33102,"с. Тетерівка (вул. Шевченко)",1,28.581761,50.236961,"bus","177"
33104,"с. Тетерівка (вул. Партизанська)",1,28.586573,50.237492,"bus","177"
140,"вул. Чумацький шлях",1,28.620333,50.243347,"bus","177"
137,"спорткомплекс ""Динамо""",1,28.623116,50.244331,"bus","177"
136,"завод ""Агромаш""",1,28.631027,50.245129,"bus","177"
134,"Державний технологiчний університет",1,28.636324,50.245251,"bus","177"
132,"Торгівельно-економічний коледж",1,28.639963,50.245165,"bus","177"
130,"Монумент Слави",1,28.646235,50.245068,"bus","177"
208,"вул. Мала Бердичівська",1,28.65806,50.25317,"bus","177"
18,"майдан Соборний",1,28.659321,50.255375,"bus","177"
15,"Михайлівський собор",1,28.661782,50.256109,"bus","177"
14,"вул. Небесної сотні",1,28.670147,50.258396,"bus","177"
12,"вул. Хлібна",1,28.672857,50.259579,"bus","177"
4,"майдан Згоди",1,28.683226,50.263958,"bus","177"
6,"ТЦ ""Глобал""",1,28.68699,50.265586,"bus","177"
33106,"Автовокзал",1,28.691161,50.268626,"bus","177"
74,"пл. Перемоги",0,28.659071,50.256752,"trol","H3"
20,"вул. Театральна",1,28.660758,50.255272,"trol","H3"
23,"пл. Корольова",1,28.66616,50.253374,"trol","H3"
27,"Старий Бульвар",1,28.670425,50.251266,"trol","H3"
28,"Університет ім. Івана Франка",1,28.674731,50.249603,"trol","H3"
33,"вул. Довженка",1,28.681618,50.246518,"trol","H3"
34,"вул. Гагаріна",1,28.685055,50.244705,"trol","H3"
37,"вул. Жуйка",1,28.688416,50.242691,"trol","H3"
40,"пров. 3-й Магазинний",1,28.692438,50.240007,"trol","H3"
41,"пл. Смолянська",1,28.695212,50.238206,"trol","H3"
43,"вул. Лук’яненка",1,28.700669,50.237912,"trol","H3"
47,"вул. Івана Огієнка",1,28.702435,50.242229,"trol","H3"
49,"майдан Польовий",1,28.70322,50.247749,"trol","H3"
52,"вул. Корольова",1,28.703423,50.251376,"trol","H3"
54,"ТЦ ""Фуршет""",1,28.703238,50.25668,"trol","H3"
57,"вул. Шевченка",1,28.703255,50.258446,"trol","H3"
59,"вул. Гоголівська",1,28.700586,50.265796,"trol","H3"
60,"Залізничний вокзал",1,28.696846,50.269135,"trol","H3"
1,"Автовокзал",1,28.691544,50.267811,"trol","H3"
7,"ТЦ ""Глобал""",1,28.68554,50.265249,"trol","H3"
5,"майдан Згоди",1,28.682086,50.263723,"trol","H3"
8,"вул. Князів Острозьких",1,28.675346,50.260837,"trol","H3"
11,"вул. Хлібна",1,28.67346,50.259987,"trol","H3"
13,"вул. Небесної сотні",1,28.668436,50.257862,"trol","H3"
16,"Кінотеатр ""Україна""",1,28.663309,50.25672,"trol","H3"
73,"пл. Перемоги",1,28.658899,50.257298,"trol","H3"
74,"пл. Перемоги",1,28.659071,50.256752,"trol","H3"
74,"пл. Перемоги",0,28.659071,50.256752,"trol","H2"
15,"Михайлівський собор",1,28.661782,50.256109,"trol","H2"
33006,"Укртелеком",1,28.665497,50.256946,"trol","H2"
14,"вул. Небесної сотні",1,28.670147,50.258396,"trol","H2"
9,"вул. Князів Острозьких",1,28.677158,50.261426,"trol","H2"
4,"майдан Згоди",1,28.683226,50.263958,"trol","H2"
6,"ТЦ ""Глобал""",1,28.68699,50.265586,"trol","H2"
417,"Автовокзал",1,28.692698,50.268009,"trol","H2"
61,"пл. Привокзальна",1,28.697631,50.267671,"trol","H2"
58,"вул. Гоголівська",1,28.70104,50.265133,"trol","H2"
56,"вул. Шевченка",1,28.702777,50.259188,"trol","H2"
55,"ТЦ ""Фуршет""",1,28.702976,50.255966,"trol","H2"
51,"вул. Корольова",1,28.703106,50.252163,"trol","H2"
48,"майдан Польовий",1,28.702713,50.246696,"trol","H2"
32927,"на вимогу",1,28.702341,50.243538,"trol","H2"
46,"вул. Івана Огієнка",1,28.701954,50.240677,"trol","H2"
42,"пл. Смолянська",1,28.696663,50.237862,"trol","H2"
39,"пров. 3-й Магазинний",1,28.692189,50.240374,"trol","H2"
35,"вул. Гагаріна",1,28.685864,50.244459,"trol","H2"
32,"вул. Довженка",1,28.680824,50.247169,"trol","H2"
30,"Університет ім. Івана Франка",1,28.676861,50.249013,"trol","H2"
25,"Старий Бульвар",1,28.669493,50.251991,"trol","H2"
24,"пл. Корольова",1,28.664021,50.253741,"trol","H2"
21,"Телецентр",1,28.661304,50.254684,"trol","H2"
73,"пл. Перемоги",1,28.658899,50.257298,"trol","H2"
74,"пл. Перемоги",1,28.659071,50.256752,"trol","H2"
118,"м/н Крошня",0,28.657448,50.29623,"trol","H4"
116,"вул. Гранітна",0,28.656267,50.292754,"trol","H4"
114,"вул. Чеська Крошня",0,28.655752,50.290436,"trol","H4"
113,"вул. Северина Наливайка",0,28.655054,50.289112,"trol","H4"
110,"Стоматологічна поліклініка",0,28.655209,50.284859,"trol","H4"
108,"Агротехнічний коледж",0,28.655743,50.281506,"trol","H4"
107,"вул. Героїв Чорнобиля",0,28.656681,50.278229,"trol","H4"
105,"пр. Незалежності",0,28.657728,50.275143,"trol","H4"
103,"пров. 2-й Капітульний",0,28.657711,50.272487,"trol","H4"
102,"Сінний ринок",0,28.657507,50.268925,"trol","H4"
98,"вул. Лесі Українки",0,28.658368,50.264463,"trol","H4"
96,"вул. Покровська",0,28.661873,50.259651,"trol","H4"
95,"вул. Київська",0,28.663553,50.257504,"trol","H4"
16,"Кінотеатр ""Україна""",0,28.663309,50.25672,"trol","H4"
73,"пл. Перемоги",0,28.658899,50.257298,"trol","H4"
74,"пл. Перемоги",1,28.659071,50.256752,"trol","H4"
15,"Михайлівський собор",1,28.661782,50.256109,"trol","H4"
94,"вул. Львівська",1,28.662958,50.25861,"trol","H4"
97,"вул. Покровська",1,28.661357,50.260779,"trol","H4"
99,"вул. Лесі Українки",1,28.658463,50.265039,"trol","H4"
101,"Сінний ринок",1,28.657776,50.26922,"trol","H4"
104,"пров. 2-й Капітульний",1,28.657942,50.273083,"trol","H4"
106,"пр. Незалежності",1,28.658119,50.27486,"trol","H4"
27780,"вул. Героїв Чорнобиля",1,28.656693,50.278912,"trol","H4"
109,"Агротехнічний коледж",1,28.656219,50.281234,"trol","H4"
111,"Стоматологічна поліклініка",1,28.655584,50.285175,"trol","H4"
112,"вул. Северина Наливайка",1,28.655837,50.289788,"trol","H4"
115,"вул. Гранітна",1,28.6567,50.29332,"trol","H4"
118,"м/н Крошня",1,28.657448,50.29623,"trol","H4"
93,"Ресторан ""Ялинка""",0,28.593744,50.285736,"trol","H5"
92,"вул. Офіцерська",0,28.601887,50.284491,"trol","H5"
90,"Житичі",0,28.607642,50.283453,"trol","H5"
86,"вул. Романа Шухевича",0,28.611977,50.282639,"trol","H5"
85,"вул. Героїв Десантників",0,28.61828,50.281486,"trol","H5"
82,"Панчішна фабрика",0,28.631087,50.279235,"trol","H5"
80,"ринок ""Хмільники""",0,28.636594,50.278265,"trol","H5"
79,"майдан Визволення",0,28.641054,50.277465,"trol","H5"
70,"вул. Перемоги",0,28.647659,50.273266,"trol","H5"
68,"вул. Миколи Сціборського",0,28.648241,50.269234,"trol","H5"
66,"вул. Домбровського",0,28.648611,50.266636,"trol","H5"
71,"майдан Короленка",0,28.649477,50.263462,"trol","H5"
63,"вул. Ольжича",0,28.653109,50.260979,"trol","H5"
74,"пл. Перемоги",0,28.659071,50.256752,"trol","H5"
20,"вул. Театральна",0,28.660758,50.255272,"trol","H5"
125,"вул. Мала Бердичівська",0,28.661005,50.252254,"trol","H5"
128,"вул. Леха Качинського",0,28.658117,50.252541,"trol","H5"
129,"Монумент Слави",0,28.647299,50.24522,"trol","H5"
131,"Торгівельно-економічний коледж",0,28.641049,50.245369,"trol","H5"
133,"Державний технологiчний університет",0,28.6359,50.245411,"trol","H5"
135,"завод ""Агромаш""",0,28.63196,50.245423,"trol","H5"
138,"спорткомплекс ""Динамо""",0,28.626276,50.24482,"trol","H5"
139,"вул. Чумацький шлях",0,28.621372,50.24427,"trol","H5"
141,"Гідропарк",0,28.61313,50.23915,"trol","H5"
141,"Гідропарк",1,28.61313,50.23915,"trol","H5"
140,"вул. Чумацький шлях",1,28.620333,50.243347,"trol","H5"
137,"спорткомплекс ""Динамо""",1,28.623116,50.244331,"trol","H5"
136,"завод ""Агромаш""",1,28.631027,50.245129,"trol","H5"
134,"Державний технологiчний університет",1,28.636324,50.245251,"trol","H5"
132,"Торгівельно-економічний коледж",1,28.639963,50.245165,"trol","H5"
130,"Монумент Слави",1,28.646235,50.245068,"trol","H5"
127,"вул. Дмитра Донцова",1,28.65757,50.251484,"trol","H5"
126,"вул. Театральна",1,28.661564,50.252558,"trol","H5"
21,"Телецентр",1,28.661304,50.254684,"trol","H5"
75,"пл. Перемоги",1,28.657855,50.256569,"trol","H5"
62,"вул. Ольжича",1,28.653347,50.261055,"trol","H5"
64,"вул. Лесі Українки",1,28.649035,50.265572,"trol","H5"
65,"вул. Домбровського",1,28.648795,50.267455,"trol","H5"
67,"вул. Миколи Сціборського",1,28.6483,50.270535,"trol","H5"
69,"вул. Перемоги",1,28.647856,50.274274,"trol","H5"
78,"пр. Миру",1,28.640827,50.277788,"trol","H5"
81,"ринок ""Хмільники""",1,28.636152,50.27862,"trol","H5"
83,"Панчішна фабрика",1,28.632519,50.279267,"trol","H5"
84,"вул. Героїв Десантників",1,28.618149,50.281846,"trol","H5"
87,"вул. Романа Шухевича",1,28.612862,50.282807,"trol","H5"
88,"вул. Миру",1,28.609912,50.283327,"trol","H5"
89,"Житичі",1,28.607063,50.283859,"trol","H5"
91,"вул. Офіцерська",1,28.601766,50.284839,"trol","H5"
32983,"Ресторан ""Ялинка""",1,28.594577,50.286176,"trol","H5"
93,"Ресторан ""Ялинка""",1,28.593744,50.285736,"trol","H5"
74,"пл. Перемоги",0,28.659071,50.256752,"trol","H7"
15,"Михайлівський собор",0,28.661782,50.256109,"trol","H7"
33006,"Укртелеком",0,28.665497,50.256946,"trol","H7"
14,"вул. Небесної сотні",0,28.670147,50.258396,"trol","H7"
9,"вул. Князів Острозьких",0,28.677158,50.261426,"trol","H7"
4,"майдан Згоди",0,28.683226,50.263958,"trol","H7"
6,"ТЦ ""Глобал""",0,28.68699,50.265586,"trol","H7"
417,"Автовокзал",0,28.692698,50.268009,"trol","H7"
239,"вул. Нобелівська",0,28.700989,50.271633,"trol","H7"
162,"вул. Сергія Параджанова",0,28.704216,50.272068,"trol","H7"
165,"на вимогу",0,28.70734,50.269844,"trol","H7"
166,"Тарний комбінат",0,28.710674,50.267541,"trol","H7"
169,"вул. Кооперативна",0,28.714448,50.264891,"trol","H7"
170,"вул. Металістів",0,28.718721,50.261852,"trol","H7"
180,"ЗОК",0,28.721912,50.259636,"trol","H7"
185,"завод ""Вібросепаратор""",0,28.725751,50.25687,"trol","H7"
177,"вул. Корольова",0,28.728567,50.249986,"trol","H7"
174,"""Домобудівник""",0,28.733374,50.249504,"trol","H7"
172,"вул. Промислова",0,28.739372,50.24889,"trol","H7"
411,"ПАТ ""Хімволокно""",0,28.740582,50.248131,"trol","H7"
413,"Завод ізоляційних матеріалів",0,28.73925,50.243747,"trol","H7"
